@relation traind

@attribute MEAN numeric
@attribute MAXF numeric
@attribute MINF numeric
@attribute RANGEF numeric
@attribute KURT numeric
@attribute SKEW numeric
@attribute F_Label {0,1,2,3,4,5,6,7,8}

@data
4.431601,5.348206,3.757095,1.59111,-0.631243,0.632409,2
2.807513,2.969742,2.479935,0.489807,10.174318,0.53548,2
1.16966,1.386642,0.871277,0.515366,-0.508327,0.286378,2
2.86078,3.033447,2.565384,0.468063,-1.147277,0.332026,2
1.208488,1.401901,0.871277,0.530624,0.263846,-0.4598,2
6.294484,7.907104,3.590393,4.316711,-0.770259,-0.985369,2
2.798668,2.959824,2.589798,0.370026,9.282583,0.925119,2
3.718463,3.895569,3.442764,0.452805,0.369547,0.33753,2
1.193284,1.401901,0.871277,0.530624,-0.86081,-0.061391,2
2.895158,3.055191,2.565384,0.489807,3.786064,0.961942,2
4.551111,5.668259,3.804779,1.86348,-0.564743,0.695911,2
2.808975,3.009415,2.466965,0.54245,3.001829,1.270265,2
2.834419,3.023148,2.556992,0.466156,4.15999,1.860292,2
2.600726,3.694916,1.829147,1.865768,-1.091537,0.425411,2
4.024264,4.545975,3.633881,0.912094,-0.79115,0.520751,2
2.880887,3.033447,2.565384,0.468063,-0.360629,-0.229654,2
1.240862,1.528168,0.913239,0.614929,-0.899079,0.511016,2
1.235095,1.502228,0.913239,0.588989,-0.854082,0.530163,2
2.795773,2.964783,2.589798,0.374985,10.438379,0.869263,2
2.807168,2.969742,2.479935,0.489807,10.474466,0.475361,2
3.721843,4.095459,3.40271,0.692749,18.620953,3.808159,2
3.785002,4.033279,3.514099,0.51918,-0.405614,0.920243,2
1.238379,1.528168,0.913239,0.614929,-0.879209,0.519871,2
1.26753,1.528168,0.927734,0.600433,-1.092317,0.388421,2
6.589599,7.907104,3.796768,4.110336,0.819627,-1.524837,2
3.715262,3.917694,3.40271,0.514984,1.78432,0.680621,2
3.710727,3.869247,3.442764,0.426483,2.634498,0.454352,2
2.843867,3.023148,2.556992,0.466156,0.430378,1.232525,2
2.808168,3.009415,2.466965,0.54245,3.419944,1.382338,2
1.190392,1.401901,0.871277,0.530624,-0.995698,0.0333,2
1.182123,1.370621,0.913239,0.457382,-0.392341,0.552092,2
2.805564,2.989197,2.466965,0.522232,7.437812,0.735414,2
1.446996,1.776123,1.189804,0.586319,-1.025816,0.139074,2
2.852825,3.023148,2.556992,0.466156,-0.857474,0.709827,2
4.572855,5.78537,3.804779,1.980591,-0.507899,0.719118,2
4.730441,6.047821,3.930664,2.117157,-0.81382,0.619687,2
2.815699,3.009415,2.556992,0.452423,3.025152,1.009142,2
3.715722,3.895569,3.442764,0.452805,0.885838,0.527417,2
2.807847,2.955627,2.590561,0.365067,7.681225,0.576335,2
3.84696,4.218674,3.514099,0.704575,-0.7344,0.655421,2
1.207936,1.429749,0.913239,0.51651,-0.617047,0.599655,2
3.714583,3.917694,3.40271,0.514984,1.929993,0.645318,2
1.277325,1.532745,0.977707,0.555038,-1.146867,0.33254,2
4.307184,5.098724,3.757095,1.341629,-0.856817,0.504575,2
1.26502,1.528168,0.927734,0.600433,-1.076674,0.406865,2
5.742524,7.907104,3.522873,4.384232,-1.782794,-0.246641,2
2.828965,3.009415,2.556992,0.452423,3.273533,0.958067,2
2.803461,2.989197,2.466965,0.522232,10.725983,1.02316,2
1.255327,1.528168,0.927734,0.600433,-1.011811,0.451852,2
2.856202,3.023148,2.556992,0.466156,-0.984626,0.542638,2
4.157377,4.750061,3.633881,1.11618,-1.00925,0.481193,2
3.836041,4.218674,3.514099,0.704575,-0.69512,0.688085,2
1.178294,1.370621,0.913239,0.457382,-0.386201,0.48641,2
2.806762,2.969742,2.466965,0.502777,10.742365,0.348681,2
2.806383,3.009415,2.466965,0.54245,5.05983,1.563705,2
4.477893,7.808685,3.40271,4.405975,0.375228,1.425871,2
3.80041,5.201721,3.40271,1.799011,9.199547,3.050711,2
3.709059,3.917694,3.40271,0.514984,4.822612,0.333966,2
2.806978,2.955627,2.590561,0.365067,7.031826,0.593502,2
1.181103,1.401901,0.871277,0.530624,-0.730352,0.323405,2
5.917093,7.907104,3.522873,4.384232,-1.62909,-0.450117,2
4.035361,4.548264,3.633881,0.914383,-0.785764,0.531588,2
1.194001,1.401901,0.871277,0.530624,-0.811354,-0.07762,2
6.473846,7.907104,3.631973,4.275131,0.047895,-1.299024,2
2.806049,2.969742,2.466965,0.502777,8.932205,0.299741,2
2.825368,3.009415,2.556992,0.452423,3.858143,1.014319,2
1.897473,2.503586,1.409912,1.093674,-1.042922,0.415758,2
1.170628,1.386642,0.871277,0.515366,-0.588891,0.247057,2
2.806109,2.969742,2.466965,0.502777,9.039365,0.305304,2
1.462575,1.776123,1.189804,0.586319,-1.014556,0.167995,2
1.471797,1.781082,1.189804,0.591278,-1.008296,0.18371,2
1.318545,1.586533,0.977707,0.608826,-1.254814,0.161863,2
5.993476,7.907104,3.522873,4.384232,-1.520056,-0.548669,2
2.802477,2.989197,2.466965,0.522232,12.325526,1.191092,2
2.827978,3.009415,2.556992,0.452423,3.683999,1.069114,2
2.897277,3.068924,2.565384,0.50354,3.792072,1.500296,2
2.885049,3.033447,2.565384,0.468063,0.069651,-0.178269,2
6.875224,7.907104,4.368973,3.538132,4.702229,-2.163505,2
2.874915,3.033447,2.565384,0.468063,-0.886238,-0.043346,2
5.565356,7.907104,3.522873,4.384232,-1.845416,-0.048986,2
1.329789,1.613998,0.977707,0.636292,-1.243971,0.116348,2
1.19514,1.401901,0.871277,0.530624,-0.735023,-0.11072,2
6.908435,7.907104,4.368973,3.538132,5.235642,-2.141823,2
2.812846,3.009415,2.606964,0.402451,2.320292,1.021778,2
2.883948,3.033447,2.565384,0.468063,-0.010832,-0.225186,2
2.896969,3.068924,2.565384,0.50354,4.145114,1.575373,2
1.175926,1.386642,0.871277,0.515366,-0.493647,0.382148,2
1.170412,1.386642,0.871277,0.515366,-0.5714,0.251797,2
1.204455,1.401901,0.871277,0.530624,-0.266755,-0.403159,2
2.879681,3.033447,2.565384,0.468063,-0.498787,-0.205688,2
1.207729,1.401901,0.871277,0.530624,0.139838,-0.455701,2
2.880488,3.033447,2.565384,0.468063,-0.408455,-0.223641,2
2.800156,2.959824,2.589798,0.370026,7.375421,0.841617,2
1.640102,2.056122,1.189804,0.866318,-0.948628,0.402393,2
2.804422,2.989197,2.466965,0.522232,9.061063,0.885861,2
1.572403,1.936722,1.189804,0.746918,-1.016895,0.33343,2
1.173043,1.386642,0.871277,0.515366,-0.457332,0.345689,2
1.264146,1.528168,0.927734,0.600433,-1.071059,0.411996,2
2.808115,2.955627,2.590561,0.365067,7.95116,0.55623,2
3.707752,3.917694,3.40271,0.514984,5.034415,0.400561,2
1.268349,1.528168,0.927734,0.600433,-1.098709,0.381348,2
3.713,3.917694,3.40271,0.514984,2.535191,0.648803,2
2.893164,3.033447,2.565384,0.468063,2.163022,-0.043179,2
2.629873,3.744125,1.829147,1.914978,-1.102051,0.417095,2
4.716985,7.808685,3.40271,4.405975,-0.802928,0.986303,2
4.042142,4.582977,3.633881,0.949097,-0.783544,0.537288,2
2.820866,3.009415,2.556992,0.452423,4.943616,1.068095,2
3.709254,3.917694,3.501511,0.416183,3.992672,0.430434,2
4.212763,4.840851,3.686905,1.153946,-1.058695,0.443589,2
2.897364,3.068924,2.565384,0.50354,3.897752,1.534546,2
1.202354,1.401901,0.819778,0.582123,-0.447344,0.171291,2
1.310468,1.570511,0.977707,0.592804,-1.25132,0.194572,2
2.806869,2.969742,2.466965,0.502777,11.142927,0.362042,2
1.54781,1.896286,1.189804,0.706482,-1.035973,0.300206,2
6.796305,7.907104,4.216385,3.69072,3.279221,-2.010382,2
2.817141,3.009415,2.556992,0.452423,4.692944,1.28921,2
4.29917,7.808685,3.40271,4.405975,1.85439,1.823322,2
1.190752,1.401901,0.871277,0.530624,-0.986193,0.019778,2
1.169528,1.386642,0.871277,0.515366,-0.496279,0.292813,2
2.807091,2.969742,2.466965,0.502777,12.175135,0.39651,2
1.196411,1.401901,0.819778,0.582123,-0.47537,0.215402,2
4.761782,7.808685,3.40271,4.405975,-0.952347,0.914412,2
3.882958,4.232788,3.518677,0.714111,-1.060341,0.444384,2
4.513395,7.808685,3.40271,4.405975,0.156535,1.356061,2
5.754005,7.907104,3.522873,4.384232,-1.775467,-0.260037,2
2.798072,2.959824,2.589798,0.370026,9.763028,0.967375,2
2.806926,2.969742,2.466965,0.502777,11.596965,0.358141,2
3.736007,3.92189,3.442764,0.479126,0.012267,0.20154,2
2.796915,2.964783,2.589798,0.374985,11.282671,0.844852,2
1.1663,1.386642,0.913239,0.473404,-0.394786,0.191805,2
6.634375,7.907104,3.889084,4.018021,1.22069,-1.623903,2
2.807642,2.969742,2.479935,0.489807,10.485572,0.54789,2
1.266706,1.528168,0.927734,0.600433,-1.086901,0.394926,2
6.201029,7.907104,3.522873,4.384232,-1.077164,-0.837158,2
2.804624,2.989197,2.466965,0.522232,8.720557,0.861875,2
3.791251,4.051208,3.514099,0.537109,-0.555234,0.86352,2
2.816348,3.009415,2.556992,0.452423,3.332055,1.062431,2
3.749051,4.481506,3.40271,1.078796,11.865849,3.399836,2
3.713516,3.895569,3.442764,0.452805,1.564135,0.634092,2
5.982388,7.907104,3.522873,4.384232,-1.537117,-0.534313,2
1.209493,1.401901,0.871277,0.530624,0.389721,-0.430632,2
1.167946,1.386642,0.913239,0.473404,-0.32208,0.327073,2
2.382038,3.407669,1.736832,1.670837,-0.808226,0.533226,2
1.19353,1.401901,0.819778,0.582123,-0.536005,0.231883,2
1.368099,1.672363,1.042938,0.629425,-1.161644,0.027586,2
5.765596,7.907104,3.522873,4.384232,-1.767772,-0.273455,2
2.818661,3.009415,2.556992,0.452423,4.539816,1.142668,2
4.121169,4.692841,3.633881,1.05896,-0.949004,0.510652,2
1.203553,1.401901,0.871277,0.530624,-0.351153,-0.378152,2
2.803367,2.989197,2.466965,0.522232,10.91639,1.038402,2
1.247504,1.528168,0.913239,0.614929,-0.95447,0.480517,2
2.807609,2.969742,2.479935,0.489807,11.901776,0.474349,2
4.352367,5.210495,3.757095,1.4534,-0.750355,0.556136,2
1.38788,1.686478,1.042938,0.643539,-1.100059,0.016757,2
3.718502,3.895569,3.442764,0.452805,0.367428,0.333812,2
2.822088,3.009415,2.556992,0.452423,4.847662,1.011201,2
2.857689,3.023148,2.556992,0.466156,-1.033926,0.473748,2
3.721335,3.895569,3.442764,0.452805,0.261093,0.140039,2
2.856724,3.023148,2.556992,0.466156,-0.992863,0.519652,2
3.787973,4.812622,3.40271,1.409912,8.240745,2.969086,2
4.26917,4.99382,3.757095,1.236725,-0.942018,0.471517,2
2.818899,3.009415,2.556992,0.452423,4.56718,1.133646,2
2.806746,3.009415,2.466965,0.54245,4.621401,1.532009,2
2.802278,2.989197,2.466965,0.522232,10.623293,1.18216,2
3.709084,3.917694,3.40271,0.514984,4.506932,0.350817,2
1.715261,2.1698,1.244736,0.925064,-0.92311,0.446246,2
2.890779,3.033447,2.565384,0.468063,1.260999,-0.1781,2
1.175129,1.386642,0.871277,0.515366,-0.462594,0.381955,2
3.711301,3.869247,3.442764,0.426483,2.239758,0.493513,2
4.515296,5.580902,3.804779,1.776123,-0.598446,0.673683,2
2.795175,2.964783,2.589798,0.374985,9.089061,0.803445,2
3.715041,3.917694,3.40271,0.514984,1.658537,0.623406,2
5.777191,7.907104,3.522873,4.384232,-1.759675,-0.286899,2
2.527894,3.55835,1.804733,1.753616,-1.037494,0.455522,2
1.169868,1.386642,0.871277,0.515366,-0.526076,0.276212,2
3.709488,3.917694,3.501511,0.416183,4.154241,0.444852,2
2.80466,2.989197,2.466965,0.522232,5.500012,1.128624,2
1.35011,1.613998,0.977707,0.636292,-1.197265,0.056792,2
3.819126,5.24826,3.40271,1.845551,8.887357,3.018062,2
1.303487,1.570511,0.977707,0.592804,-1.237187,0.224062,2
2.805763,2.978134,2.466965,0.511169,8.645198,0.298203,2
2.804509,2.989197,2.466965,0.522232,5.672209,1.154081,2
1.191788,1.401901,0.871277,0.530624,-0.948444,-0.017804,2
2.454274,3.553772,1.773834,1.779938,-0.903487,0.509311,2
2.14488,2.951431,1.575851,1.37558,-0.946741,0.435652,2
3.710083,3.917694,3.442764,0.47493,3.560955,0.445083,2
4.630297,6.047821,3.804779,2.243042,-0.355888,0.778292,2
1.180512,1.401901,0.819778,0.582123,-0.47137,0.597331,2
3.850277,4.218674,3.514099,0.704575,-0.767977,0.637709,2
1.184644,1.401901,0.871277,0.530624,-0.877454,0.24375,2
2.845009,3.023148,2.556992,0.466156,0.171093,1.156761,2
2.80571,3.009415,2.466965,0.54245,5.648216,1.530873,2
3.980849,4.443741,3.633881,0.80986,-0.88817,0.463217,2
1.690247,2.12822,1.189804,0.938416,-0.920694,0.436311,2
3.708725,3.917694,3.40271,0.514984,4.371043,0.362919,2
2.894202,3.044891,2.565384,0.479507,4.256091,0.647711,2
3.734967,3.915405,3.442764,0.472641,-0.0055,0.136513,2
4.477146,5.480957,3.757095,1.723862,-0.607286,0.660205,2
3.832078,4.187012,3.514099,0.672913,-0.694872,0.696955,2
2.807529,2.969742,2.479935,0.489807,10.171637,0.539186,2
2.866208,3.033447,2.565384,0.468063,-1.12228,0.106805,2
2.80343,2.959824,2.589798,0.370026,4.809041,0.591049,2
3.770466,4.022217,3.514099,0.508118,0.113016,1.016534,2
2.818822,3.009415,2.556992,0.452423,4.564492,1.136436,2
1.241685,1.528168,0.913239,0.614929,-0.905473,0.507571,2
2.828123,3.009415,2.556992,0.452423,3.676705,1.065542,2
1.501801,1.828003,1.189804,0.638199,-0.9996,0.241188,2
4.037596,4.550934,3.633881,0.917053,-0.78678,0.532873,2
6.273976,7.907104,3.590393,4.316711,-0.844745,-0.951797,2
2.817266,3.009415,2.556992,0.452423,4.779026,1.266639,2
3.734075,4.190826,3.40271,0.788116,11.02864,3.333755,2
1.169468,1.386642,0.871277,0.515366,-0.490371,0.295296,2
3.996721,4.476547,3.633881,0.842667,-0.843492,0.484134,2
1.182635,1.401901,0.819778,0.582123,-0.484749,0.527334,2
4.282619,5.060577,3.757095,1.303482,-0.914799,0.481088,2
2.802583,2.959824,2.589798,0.370026,5.10222,0.672838,2
3.733966,3.908157,3.442764,0.465393,-0.012229,0.080981,2
2.485259,3.553772,1.789856,1.763916,-0.971387,0.483579,2
2.894627,3.055191,2.565384,0.489807,4.424095,0.91369,2
4.906362,7.907104,3.40271,4.504395,-1.289001,0.722439,2
5.788742,7.907104,3.522873,4.384232,-1.751153,-0.300377,2
2.809977,3.009415,2.466965,0.54245,2.676995,1.190455,2
1.252693,1.528168,0.913239,0.614929,-0.992993,0.46123,2
3.72666,3.895569,3.442764,0.452805,0.092505,0.012801,2
3.856792,4.218674,3.514099,0.704575,-0.853808,0.591893,2
2.80567,2.989197,2.466965,0.522232,7.276803,0.713325,2
2.801935,2.989197,2.466965,0.522232,11.754296,1.23238,2
4.705711,7.808685,3.40271,4.405975,-0.762641,1.004747,2
3.780352,4.033279,3.514099,0.51918,-0.24639,0.968301,2
2.853886,3.023148,2.556992,0.466156,-0.917022,0.655619,2
3.900073,6.100845,3.40271,2.698135,7.878444,2.867726,2
2.803752,2.989197,2.466965,0.522232,6.673405,1.282623,2
2.796483,2.964783,2.589798,0.374985,10.77681,0.864113,2
1.183139,1.401901,0.871277,0.530624,-0.816607,0.284134,2
5.872377,7.907104,3.522873,4.384232,-1.680157,-0.394898,2
2.89527,3.033447,2.565384,0.468063,2.993574,0.619546,2
5.837408,7.907104,3.522873,4.384232,-1.713226,-0.353876,2
3.722205,3.895569,3.442764,0.452805,0.21263,0.099105,2
2.816423,3.009415,2.556992,0.452423,3.384044,1.073212,2
3.907218,4.316711,3.518677,0.798035,-1.060521,0.41641,2
2.877768,3.033447,2.565384,0.468063,-0.688873,-0.138259,2
5.186296,7.907104,3.40271,4.504395,-1.705698,0.370906,2
2.004253,2.661133,1.426315,1.234818,-1.01958,0.410142,2
3.709456,3.917694,3.501511,0.416183,4.14958,0.447503,2
1.203071,1.410675,0.913239,0.497437,-0.579573,0.599965,2
1.347875,1.613998,0.977707,0.636292,-1.201646,0.060179,2
2.84911,3.023148,2.556992,0.466156,-0.499209,0.910634,2
2.67174,3.811646,1.829147,1.982498,-1.109101,0.407816,2
2.259536,3.196716,1.575851,1.620865,-0.877063,0.477181,2
1.176366,1.401901,0.819778,0.582123,-0.354012,0.682043,2
6.391404,7.907104,3.631973,4.275131,-0.380548,-1.147437,2
2.007548,2.667618,1.426315,1.241302,-1.018454,0.410291,2
3.710355,3.869247,3.442764,0.426483,2.965459,0.4446,2
2.828793,3.009415,2.556992,0.452423,3.34252,0.98081,2
2.79457,2.964783,2.589798,0.374985,7.875448,0.612801,2
1.168613,1.370621,0.913239,0.457382,-0.448245,0.221051,2
1.187954,1.410675,0.913239,0.497437,-0.425318,0.570393,2
2.806561,2.969742,2.466965,0.502777,10.133863,0.313128,2
4.187222,4.780579,3.686905,1.093674,-1.045192,0.458203,2
2.804295,2.989197,2.466965,0.522232,9.243896,0.901167,2
4.249666,4.946899,3.757095,1.189804,-0.974597,0.461185,2
1.1946,1.401901,0.871277,0.530624,-0.773127,-0.095623,2
1.398784,1.686478,1.042938,0.643539,-1.072898,0.026539,2
1.762037,2.280045,1.409912,0.870132,-0.945184,0.453429,2
2.807908,2.955627,2.479935,0.475693,10.145438,0.486152,2
1.177124,1.386642,0.871277,0.515366,-0.543199,0.377798,2
2.808557,3.009415,2.466965,0.54245,3.176216,1.323509,2
1.564591,1.903915,1.189804,0.714111,-1.024052,0.323449,2
1.883452,2.503586,1.409912,1.093674,-1.038297,0.418703,2
1.517281,1.840591,1.189804,0.650787,-1.016676,0.264053,2
2.811918,3.009415,2.466965,0.54245,2.570864,1.056731,2
6.625279,7.907104,3.808975,4.098129,1.138267,-1.604074,2
3.714319,3.917694,3.40271,0.514984,2.079751,0.650992,2
3.941269,4.383087,3.518677,0.86441,-0.964787,0.439869,2
2.89027,3.033447,2.565384,0.468063,1.071772,-0.163598,2
2.895975,3.068924,2.565384,0.50354,5.021874,1.725786,2
1.217965,1.44043,0.913239,0.527191,-0.711354,0.576786,2
3.707875,3.917694,3.40271,0.514984,5.075678,0.391234,2
3.789877,4.051208,3.514099,0.537109,-0.52012,0.878566,2
1.187245,1.401901,0.871277,0.530624,-0.985045,0.155885,2
1.198783,1.401901,0.819778,0.582123,-0.443844,0.198943,2
1.739278,2.210999,1.244736,0.966263,-0.930601,0.451831,2
3.709211,3.917694,3.501511,0.416183,3.981256,0.418685,2
2.798244,2.959824,2.589798,0.370026,9.645489,0.956859,2
2.895752,3.068924,2.565384,0.50354,5.127045,1.75497,2
3.781676,4.033279,3.514099,0.51918,-0.290569,0.955804,2
2.81483,3.009415,2.556992,0.452423,2.696007,0.976921,2
2.828716,3.009415,2.556992,0.452423,3.36843,0.990007,2
2.808136,2.955627,2.590561,0.365067,7.896349,0.554162,2
2.865736,3.033447,2.565384,0.468063,-1.13432,0.123331,2
3.802926,4.146576,3.514099,0.632477,-0.702544,0.771206,2
1.195038,1.410675,0.913239,0.497437,-0.480269,0.594495,2
1.210573,1.401901,0.871277,0.530624,0.412988,-0.339456,2
2.804186,2.959824,2.589798,0.370026,5.01174,0.541971,2
3.709657,3.917694,3.442764,0.47493,4.080446,0.386472,2
4.442431,7.808685,3.40271,4.405975,0.61703,1.498924,2
2.424114,3.553772,1.749802,1.80397,-0.817656,0.539334,2
1.180288,1.386642,0.871277,0.515366,-0.69544,0.336109,2
2.85107,3.023148,2.556992,0.466156,-0.716606,0.801853,2
3.869416,4.227066,3.518677,0.708389,-0.981592,0.511912,2
3.978927,4.433441,3.633881,0.799561,-0.893291,0.461113,2
2.882455,3.033447,2.565384,0.468063,-0.16804,-0.244563,2
1.281139,1.532745,0.977707,0.555038,-1.16376,0.317906,2
3.733454,3.908157,3.442764,0.465393,-0.009111,0.060677,2
1.206431,1.401901,0.819778,0.582123,-0.455449,0.129689,2
3.718632,3.895569,3.442764,0.452805,0.354757,0.319801,2
2.828498,3.009415,2.556992,0.452423,3.49324,1.022139,2
3.880425,4.232788,3.518677,0.714111,-1.051725,0.454932,2
1.556891,1.896286,1.189804,0.706482,-1.030237,0.312847,2
4.30362,5.098724,3.757095,1.341629,-0.863983,0.501501,2
2.80444,2.959824,2.589798,0.370026,5.113303,0.53067,2
1.338058,1.613998,0.977707,0.636292,-1.224542,0.082396,2
2.335874,3.32489,1.713943,1.610947,-0.837436,0.510316,2
3.721173,3.895569,3.442764,0.452805,0.270894,0.148836,2
1.167859,1.386642,0.913239,0.473404,-0.312277,0.326976,2
2.896766,3.068924,2.565384,0.50354,4.434353,1.54488,2
3.726883,4.159546,3.40271,0.756836,15.2797,3.715946,2
1.596655,1.967239,1.189804,0.777435,-0.986043,0.36297,2
2.803911,2.989197,2.466965,0.522232,6.379058,1.248853,2
1.169327,1.386642,0.871277,0.515366,-0.473817,0.29966,2
2.807662,2.969742,2.479935,0.489807,10.511457,0.546605,2
6.54233,7.907104,3.652573,4.254532,0.476271,-1.430258,2
2.836208,3.023148,2.556992,0.466156,3.010723,1.693796,2
4.132115,7.575989,3.40271,4.173279,3.912472,2.253152,2
2.820044,3.009415,2.556992,0.452423,4.719585,1.084938,2
2.80155,2.959824,2.589798,0.370026,5.460471,0.759968,2
1.58843,1.967239,1.189804,0.777435,-0.99729,0.353412,2
1.672301,2.12822,1.189804,0.938416,-0.92354,0.427326,2
6.221902,7.907104,3.590393,4.316711,-1.015202,-0.869258,2
2.117634,2.878571,1.575851,1.302719,-0.965631,0.427116,2
3.745481,3.965759,3.442764,0.522995,0.331672,0.600457,2
3.88681,4.232788,3.518677,0.714111,-1.073938,0.429038,2
1.249222,1.528168,0.913239,0.614929,-0.966512,0.474288,2
2.810091,3.009415,2.466965,0.54245,2.665024,1.181998,2
1.174068,1.401901,0.819778,0.582123,-0.307433,0.693938,2
3.709489,3.917694,3.501511,0.416183,4.124405,0.442493,2
2.806694,2.969742,2.466965,0.502777,10.530421,0.334038,2
4.660726,7.808685,3.40271,4.405975,-0.588587,1.080697,2
5.278354,7.907104,3.456497,4.450607,-1.780418,0.261618,2
2.806157,3.009415,2.466965,0.54245,5.220136,1.55444,2
1.181179,1.401901,0.819778,0.582123,-0.47414,0.57714,2
2.862049,3.033447,2.565384,0.468063,-1.175088,0.272554,2
1.18426,1.401901,0.819778,0.582123,-0.504156,0.463943,2
3.708487,3.917694,3.40271,0.514984,5.221076,0.359858,2
4.108605,4.667664,3.633881,1.033783,-0.923365,0.518767,2
1.666463,2.12822,1.189804,0.938416,-0.924895,0.424005,2
1.416196,1.721573,1.175308,0.546265,-1.043318,0.058532,2
4.784963,7.808685,3.40271,4.405975,-1.020269,0.879862,2
1.21207,1.401901,0.819778,0.582123,-0.381809,0.116052,2
2.897126,3.068924,2.565384,0.50354,3.981135,1.518199,2
1.167094,1.386642,0.913239,0.473404,-0.288972,0.287163,2
3.709244,3.917694,3.501511,0.416183,3.975978,0.429304,2
5.683725,7.907104,3.522873,4.384232,-1.813178,-0.180246,2
4.458623,5.440903,3.757095,1.683807,-0.613184,0.650594,2
2.896276,3.068924,2.565384,0.50354,4.55917,1.649709,2
2.805552,2.955627,2.589798,0.365829,5.987644,0.519976,2
2.805337,2.989197,2.466965,0.522232,7.72556,0.768243,2
4.318114,5.108643,3.757095,1.351547,-0.830016,0.516542,2
1.559959,1.896286,1.189804,0.706482,-1.027724,0.317211,2
1.343428,1.613998,0.977707,0.636292,-1.210994,0.066964,2
2.40286,3.463364,1.739883,1.72348,-0.818094,0.53515,2
1.959587,2.585983,1.409912,1.176071,-1.037719,0.408783,2
1.209315,1.401901,0.819778,0.582123,-0.431483,0.089759,2
1.507392,1.828003,1.189804,0.638199,-1.002925,0.249908,2
2.812949,3.009415,2.606964,0.402451,2.31714,1.01518,2
3.975119,4.433441,3.633881,0.799561,-0.903133,0.457139,2
2.801713,2.989197,2.466965,0.522232,12.864889,1.2535,2
1.360198,1.638412,0.977707,0.660706,-1.178546,0.040376,2
4.311325,7.808685,3.40271,4.405975,1.733967,1.794675,2
2.854426,3.023148,2.556992,0.466156,-0.943748,0.626024,2
1.518712,1.840591,1.189804,0.650787,-1.018227,0.266386,2
2.895599,3.068924,2.565384,0.50354,5.160027,1.768256,2
1.19315,1.401901,0.871277,0.530624,-0.870059,-0.058324,2
1.232642,1.475906,0.913239,0.562668,-0.835952,0.536002,2
4.051385,4.589081,3.633881,0.9552,-0.782693,0.545236,2
1.16678,1.386642,0.913239,0.473404,-0.316377,0.254498,2
2.807603,2.969742,2.479935,0.489807,11.89187,0.475592,2
2.804256,2.959824,2.589798,0.370026,5.041885,0.540184,2
3.726454,3.895569,3.442764,0.452805,0.102715,0.017418,2
2.808329,3.009415,2.466965,0.54245,3.316659,1.358097,2
